,smiles,GWP100,LT,RE,lip,sol,GWP
568,C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.8984460831,0.5869340897,-0.6416976452,0.0834576041,-3.9667282104,79.1491186222
4267,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.8985848427,0.6522420049,-0.6245150566,0.1448353678,-4.3757891655,79.1744112663
11395,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.8986873627,0.7503026724,-0.6599039435,0.1650021225,-4.5969700813,79.1931034631
1783,C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.8989057541,0.6847502589,-0.6395735741,0.1049061567,-4.2558207512,79.2329369037
7750,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.8992236853,0.6824207306,-0.5875073671,0.1748673469,-4.6638226509,79.2909616879
6562,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.8992757797,0.6984331012,-0.6845862269,0.1711760312,-4.4933776855,79.3004733619
5752,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.8995158672,0.7388045788,-0.6343715191,0.1300730854,-4.5084815025,79.3443245216
1054,C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.8999159336,0.5671258569,-0.6532126665,0.0843566209,-4.0064120293,79.4174491474
4996,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.900036335,0.8634195924,-0.6484541893,0.1367716342,-4.4646239281,79.4394694507
3241,C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9007174969,0.6488959789,-0.6537804008,0.1059515625,-4.3127961159,79.5641627123
9208,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9007663727,0.7717163563,-0.6534772515,0.1374801546,-4.5582566261,79.5731174234
4672,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.900790453,0.760022223,-0.6489889622,0.1367252618,-4.4573502541,79.5775296273
1864,C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9014111757,0.6872931719,-0.6392594576,0.1047507077,-4.249004364,79.6913484836
10828,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9021509886,0.7789077163,-0.6150178313,0.137965396,-4.6407961845,79.8272169566
11557,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9021520615,0.8014943004,-0.6572062373,0.1558439285,-4.6138758659,79.8274141625
5266,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9023698568,0.7233452797,-0.6384081841,0.1300393492,-4.5033202171,79.8674570419
4,C(C(Cl)(Cl)Cl)(Cl)Cl,1.9023770094,-0.0857305527,-1.0029850006,0.2252191454,-3.0047543049,79.8687724196
11827,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9025263786,0.6726933718,-0.6679351926,0.1701702625,-4.5155911446,79.896246841
8182,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9032850266,0.6859968901,-0.6920865774,0.1720048934,-4.5251488686,80.035935683
7453,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9037386179,0.6716780066,-0.6307014227,0.1738512665,-4.545114994,80.1195714977
9640,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9045263529,0.709150672,-0.6501941085,0.1310752779,-4.5107574463,80.2650264016
8317,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9045351744,0.7005997896,-0.6850316525,0.1728164703,-4.5678420067,80.2666567794
7183,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9048731327,0.7070906758,-0.6688737869,0.1712541133,-4.6642451286,80.3291428214
6751,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9051978588,0.6989558339,-0.6853015423,0.1712920219,-4.6288638115,80.389228144
9370,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9052292109,0.8201049566,-0.6525636315,0.1373848468,-4.5602517128,80.395031712
12124,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9053838253,0.6855554581,-0.6236199737,0.1717888266,-4.6469464302,80.4236584778
7318,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9058952332,0.7091369629,-0.6300269961,0.158941403,-4.5949673653,80.5184179504
6583,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,1.9061399698,0.8880092502,-0.7175449133,0.1031303555,-4.4381814003,80.563805041
2890,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9062142372,0.6177485585,-0.6579163074,0.1472153217,-4.3820385933,80.577583192
8209,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9062675238,0.7330217361,-0.6805405617,0.1706657559,-4.6095228195,80.5874704119
11692,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9063766003,0.7037827969,-0.6669540405,0.1551821381,-4.5639610291,80.6077131355
7237,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9064548016,0.6836550236,-0.6740911007,0.1494655758,-4.6886320114,80.622229081
946,C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9068043232,0.5568774343,-0.6390118599,0.1252764016,-4.0851912498,80.6871402347
5131,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9068511724,0.74160254,-0.647538662,0.1525104791,-4.4920806885,80.69584478
4510,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9068646431,0.8739934564,-0.6498707533,0.1368246824,-4.4607186317,80.6983477874
8497,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,1.9072003365,0.742579937,-0.622836113,0.0983224064,-4.8634734154,80.7607486998
7966,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.907320261,0.6805448532,-0.5790391564,0.1534583122,-4.6897921562,80.7830527672
7210,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9077122211,0.6664102077,-0.6779852509,0.1716281921,-4.5714402199,80.8559941266
7615,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.907921195,0.6644903421,-0.6281991005,0.1746490151,-4.6027212143,80.8949097881
12421,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9082237482,0.7362333536,-0.6713439822,0.1655292064,-4.5237426758,80.9512852206
9046,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9082561731,0.7602918148,-0.6532781124,0.1374945194,-4.4899425507,80.9573293625
4564,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9082789421,0.8662837744,-0.6555203199,0.1516915113,-4.4702658653,80.9615738642
10234,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9083126783,0.7640981078,-0.6602414846,0.1526291519,-4.5077137947,80.9678632471
12871,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,1.9084758759,0.7615059614,-0.5994457006,0.0956441909,-4.8417143822,80.9982947581
5158,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9086345434,0.7306782007,-0.6435750127,0.1373192817,-4.4634003639,81.0278925325
5563,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9089192152,0.7761396766,-0.6304937601,0.1375424415,-4.5004329681,81.0810221878
6724,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9091494083,0.6472437382,-0.6822154522,0.1715447456,-4.5292978287,81.1240097066
11719,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9091959,0.6880171895,-0.6675436497,0.1701145321,-4.4858832359,81.1326945711
6130,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9093651772,0.7893242836,-0.6352441311,0.1369693428,-4.4648814201,81.1643242421
9937,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9095746279,0.7325001359,-0.6073570251,0.1386484057,-4.6439590454,81.2034774596
8722,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9098734856,0.683945179,-0.6581149101,0.1728321463,-4.6452646255,81.2593764788
7345,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9098821878,0.68493402,-0.6286128163,0.1738755256,-4.5158376694,81.261004749
9532,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9101715088,0.7202333808,-0.6525529027,0.138357833,-4.4801054001,81.3151577366
11233,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9103057384,0.7337338924,-0.6607687473,0.1650230438,-4.5170865059,81.3402941207
10882,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9103784561,0.7578003407,-0.6078974009,0.1527766138,-4.6654100418,81.3539147672
6508,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9107438326,0.7933243513,-0.6383807659,0.1517873555,-4.4924073219,81.4223874626
9505,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9110256433,0.7308210135,-0.6539556384,0.1456338316,-4.5658602715,81.4752390464
12340,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9112104177,0.6744574308,-0.6139843464,0.1500869542,-4.6735720634,81.5099107771
2728,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9114785194,0.6303079724,-0.68531847,0.1464355737,-4.2967205048,81.5602445771
2647,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9115020037,0.6162164211,-0.5897287726,0.1491212994,-4.3888549805,81.5646550207
10153,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9118657112,0.7176560163,-0.5988540649,0.1308912188,-4.673470974,81.6329913846
11989,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9119824171,0.6641282439,-0.6634859443,0.1715704352,-4.5942006111,81.6549311786
7831,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9119913578,0.7041163445,-0.623759985,0.1741020232,-4.5442256927,81.6566122027
6454,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.912124157,0.8143712878,-0.6347923279,0.1369125992,-4.4893097878,81.6815850889
5860,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9124773741,0.778070569,-0.6523886919,0.151846841,-4.4667754173,81.7480447645
6697,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.912582159,0.6949204206,-0.6769071817,0.1711940914,-4.6334700584,81.7677710099
8938,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9126690626,0.822740078,-0.6610326767,0.1521661431,-4.5036549568,81.7841346127
12205,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9127207994,0.7070804238,-0.6608481407,0.1707307845,-4.5264015198,81.7938780108
4105,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9127950668,0.6138629913,-0.6241272688,0.1457499415,-4.3701777458,81.8078665308
8533,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9128044844,0.7012882829,-0.69053936,0.1699131876,-4.6083188057,81.8096405269
8884,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9129981995,0.8201566935,-0.6529124379,0.137461558,-4.5063838959,81.8461394877
5401,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9130631685,0.7891596556,-0.6340820193,0.1375439912,-4.4798541069,81.8583843238
1486,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9134043455,0.7835172415,-0.6589325666,0.1261198074,-4.2122216225,81.9227166397
3376,C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9134554863,0.6615878344,-0.613370657,0.1131247431,-4.3682932854,81.9323640999
12691,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9137487411,0.7175872326,-0.6620188951,0.170732215,-4.5441536903,81.9877071407
10504,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9137758017,0.7507267594,-0.6468253136,0.1378244311,-4.543076992,81.9928158821
6616,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9140127897,0.6830288172,-0.6855608225,0.1714025885,-4.4809384346,82.0375703573
5428,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.914047718,0.7391472459,-0.6351163983,0.1302443296,-4.5291714668,82.0441685298
8074,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9145764112,0.6978392601,-0.6923846006,0.1716890484,-4.4997467995,82.1441067254
10018,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9149048328,0.7517311573,-0.6481964588,0.1385133415,-4.5216212273,82.2062491257
7075,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9149458408,0.6831890345,-0.6824023128,0.1693212539,-4.6088700294,82.2140117679
2080,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9149907827,0.7329437733,-0.6291627884,0.1115969568,-4.2360200882,82.222519924
5806,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9149968624,0.7624680996,-0.6334812641,0.1374750882,-4.4853100777,82.2236709623
11611,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9150170088,0.7665854096,-0.6646956205,0.1559410244,-4.6324753761,82.2274853026
5050,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9152024984,0.833786726,-0.6537462473,0.1516044885,-4.4678902626,82.2626126324
7588,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9154337645,0.7091302276,-0.6261128187,0.174781099,-4.5760560036,82.3064299366
11125,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9157367945,0.7766861916,-0.6711077094,0.1557825953,-4.562233448,82.3638794855
8689,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,1.9160950184,0.8826878667,-0.6923148632,0.1045811325,-4.5843453407,82.4318446204
8155,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.916531682,0.7206708193,-0.6793401241,0.1722780019,-4.6113100052,82.5147678247
6310,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,1.9167816639,0.8485761285,-0.6190851927,0.1332425624,-4.6548457146,82.5622773726
1378,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9167966843,0.5749415755,-0.663185358,0.1186519414,-3.9237043858,82.5651328946
9802,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,1.9172686338,0.7031232119,-0.6496276259,0.1312911659,-4.5944151878,82.6549055292
11962,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9179730415,0.71427387,-0.6630319953,0.1717025787,-4.5591645241,82.7890771492
4753,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9180378914,0.81013304,-0.6464253664,0.1367029101,-4.4748930931,82.8014403282
8236,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9181523323,0.722782433,-0.6823685765,0.1720820814,-4.5614085197,82.8232622067
2944,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9182393551,0.7364532948,-0.6617434025,0.1266771704,-4.2678880692,82.8398597761
7039,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,1.918964386,0.7200664282,-0.6554897428,0.0973599702,-4.8484778404,82.9782718976
8041,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,1.9190444946,0.9130874872,-0.7248407006,0.1038632542,-4.4427804947,82.9935792296
3538,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9191240072,0.6902342439,-0.6091532707,0.1123137027,-4.3769207001,83.0087754602
10099,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9192498922,0.7503621578,-0.6132038832,0.1378706843,-4.6509752274,83.0328399499
11071,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9195122719,0.7779456973,-0.6615154743,0.1559796482,-4.5808367729,83.0830195181
2242,C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9196282625,0.5958811045,-0.6855477095,0.1459501535,-4.3070187569,83.1052121545
10396,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9200872183,0.7901669741,-0.6518136859,0.1526572853,-4.5543365479,83.1930828934
4483,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9201924801,0.8838655353,-0.6539016366,0.1516448408,-4.4700770378,83.2132491989
2215,C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9201928377,0.6228573322,-0.6826398373,0.1289429814,-4.3934121132,83.2133177224
9424,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9202531576,0.7975539565,-0.6578609347,0.1521123201,-4.5786738396,83.2248761646
12286,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9204887152,0.7008835077,-0.6283375025,0.1709413677,-4.6486153603,83.2700288589
9775,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9213211536,0.7641786337,-0.6487502456,0.1386572272,-4.5544118881,83.4297906171
4396,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,1.921325326,1.0101116896,-0.6812831759,0.0344880372,-4.4031209946,83.4305921421
6823,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl,1.9217400551,0.6851114631,-0.6645014286,0.1484664828,-4.6825108528,83.5103021632
784,C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.921749115,0.5442118645,-0.6790733933,0.1242355853,-4.073776722,83.5120443069
11314,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.921751976,0.7905601263,-0.6571984291,0.1643836647,-4.6166768074,83.5125944651
12583,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9218052626,0.7661533356,-0.6576735973,0.1657022387,-4.5650439262,83.5228418236
8560,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,1.9221017361,0.7065992951,-0.6868190765,0.172035411,-4.5383553505,83.5798786144
5779,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9223879576,0.7511566877,-0.6346189976,0.1524533778,-4.5177302361,83.6349800359
4888,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,1.9225941896,0.8203099966,-0.6572648287,0.151616767,-4.4623193741,83.6747049502
8491,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl,1.9229476452,0.7445504665,-0.6460673809,0.1064133793,-4.7410554886,83.7428322876
