,smiles,GWP,name
1384,C(C(C(F)F)Cl)(Cl)Cl,,
1385,C(C(C(F)F)Cl)(Cl)Br,,
1386,C(C(C(F)F)Cl)(Br)Br,,
1387,C(C(C(F)F)Cl)F,,
1388,C(C(C(F)F)Cl)Cl,,
1389,C(C(C(F)F)Cl)Br,,
1390,C(C(C(F)F)Br)(F)(F)F,,
1391,C(C(C(F)F)Br)(F)F,,
1392,C(C(C(F)F)Br)(F)Cl,,
1393,C(C(C(F)F)Br)(F)Br,,
1394,C(C(C(F)F)Br)(Cl)Cl,,
1395,C(C(C(F)F)Br)(Cl)Br,,
1396,C(C(C(F)F)Br)(Br)Br,,
1397,C(C(C(F)F)Br)F,,
1398,C(C(C(F)F)Br)Cl,,
1399,C(C(C(F)F)Br)Br,,
1400,C(C(C(F)Cl)(F)(F)F)(F)(F)F,,
1401,C(C(C(F)Cl)(F)(F)F)(F)F,,
1402,C(C(C(F)Cl)(F)(F)F)(F)Cl,,
1403,C(C(C(F)Cl)(F)(F)F)(F)Br,,
1404,C(C(C(F)Cl)(F)(F)F)(Cl)Cl,,
1405,C(C(C(F)Cl)(F)(F)F)(Cl)Br,,
1406,C(C(C(F)Cl)(F)(F)F)(Br)Br,,
1407,C(C(C(F)Cl)(F)(F)F)F,,
1408,C(C(C(F)Cl)(F)(F)F)Cl,,
1409,C(C(C(F)Cl)(F)(F)F)Br,,
1410,C(C(C(F)Cl)(F)F)(F)(F)F,,
1411,C(C(C(F)Cl)(F)F)(F)F,,
1412,C(C(C(F)Cl)(F)F)(F)Cl,,
1413,C(C(C(F)Cl)(F)F)(F)Br,,
1414,C(C(C(F)Cl)(F)F)(Cl)Cl,,
1415,C(C(C(F)Cl)(F)F)(Cl)Br,,
1416,C(C(C(F)Cl)(F)F)(Br)Br,,
1417,C(C(C(F)Cl)(F)F)F,,
1418,C(C(C(F)Cl)(F)F)Cl,,
1419,C(C(C(F)Cl)(F)F)Br,,
1420,C(C(C(F)Cl)(F)Cl)(F)(F)F,,
1421,C(C(C(F)Cl)(F)Cl)(F)F,,
1422,C(C(C(F)Cl)(F)Cl)(F)Cl,,
1423,C(C(C(F)Cl)(F)Cl)(F)Br,,
1424,C(C(C(F)Cl)(F)Cl)(Cl)Cl,,
1425,C(C(C(F)Cl)(F)Cl)(Cl)Br,,
1426,C(C(C(F)Cl)(F)Cl)(Br)Br,,
1427,C(C(C(F)Cl)(F)Cl)F,,
1428,C(C(C(F)Cl)(F)Cl)Cl,,
1429,C(C(C(F)Cl)(F)Cl)Br,,
1430,C(C(C(F)Cl)(F)Br)(F)(F)F,,
1431,C(C(C(F)Cl)(F)Br)(F)F,,
1432,C(C(C(F)Cl)(F)Br)(F)Cl,,
1433,C(C(C(F)Cl)(F)Br)(F)Br,,
1434,C(C(C(F)Cl)(F)Br)(Cl)Cl,,
1435,C(C(C(F)Cl)(F)Br)(Cl)Br,,
1436,C(C(C(F)Cl)(F)Br)(Br)Br,,
1437,C(C(C(F)Cl)(F)Br)F,,
1438,C(C(C(F)Cl)(F)Br)Cl,,
1439,C(C(C(F)Cl)(F)Br)Br,,
1440,C(C(C(F)Cl)(Cl)Cl)(F)(F)F,,
1441,C(C(C(F)Cl)(Cl)Cl)(F)F,,
1442,C(C(C(F)Cl)(Cl)Cl)(F)Cl,,
1443,C(C(C(F)Cl)(Cl)Cl)(F)Br,,
1444,C(C(C(F)Cl)(Cl)Cl)(Cl)Cl,,
1445,C(C(C(F)Cl)(Cl)Cl)(Cl)Br,,
1446,C(C(C(F)Cl)(Cl)Cl)(Br)Br,,
1447,C(C(C(F)Cl)(Cl)Cl)F,,
1448,C(C(C(F)Cl)(Cl)Cl)Cl,,
1449,C(C(C(F)Cl)(Cl)Cl)Br,,
1450,C(C(C(F)Cl)(Cl)Br)(F)(F)F,,
1451,C(C(C(F)Cl)(Cl)Br)(F)F,,
1452,C(C(C(F)Cl)(Cl)Br)(F)Cl,,
1453,C(C(C(F)Cl)(Cl)Br)(F)Br,,
1454,C(C(C(F)Cl)(Cl)Br)(Cl)Cl,,
1455,C(C(C(F)Cl)(Cl)Br)(Cl)Br,,
1456,C(C(C(F)Cl)(Cl)Br)(Br)Br,,
1457,C(C(C(F)Cl)(Cl)Br)F,,
1458,C(C(C(F)Cl)(Cl)Br)Cl,,
1459,C(C(C(F)Cl)(Cl)Br)Br,,
1460,C(C(C(F)Cl)(Br)Br)(F)(F)F,,
1461,C(C(C(F)Cl)(Br)Br)(F)F,,
1462,C(C(C(F)Cl)(Br)Br)(F)Cl,,
1463,C(C(C(F)Cl)(Br)Br)(F)Br,,
1464,C(C(C(F)Cl)(Br)Br)(Cl)Cl,,
1465,C(C(C(F)Cl)(Br)Br)(Cl)Br,,
1466,C(C(C(F)Cl)(Br)Br)(Br)Br,,
1467,C(C(C(F)Cl)(Br)Br)F,,
1468,C(C(C(F)Cl)(Br)Br)Cl,,
1469,C(C(C(F)Cl)(Br)Br)Br,,
1470,C(C(C(F)Cl)F)(F)(F)F,,
1471,C(C(C(F)Cl)F)(F)F,,
1472,C(C(C(F)Cl)F)(F)Cl,,
1473,C(C(C(F)Cl)F)(F)Br,,
1474,C(C(C(F)Cl)F)(Cl)Cl,,
1475,C(C(C(F)Cl)F)(Cl)Br,,
1476,C(C(C(F)Cl)F)(Br)Br,,
1477,C(C(C(F)Cl)F)F,,
1478,C(C(C(F)Cl)F)Cl,,
1479,C(C(C(F)Cl)F)Br,,
1480,C(C(C(F)Cl)Cl)(F)(F)F,,
1481,C(C(C(F)Cl)Cl)(F)F,,
1482,C(C(C(F)Cl)Cl)(F)Cl,,
1483,C(C(C(F)Cl)Cl)(F)Br,,
1484,C(C(C(F)Cl)Cl)(Cl)Cl,,
1485,C(C(C(F)Cl)Cl)(Cl)Br,,
1486,C(C(C(F)Cl)Cl)(Br)Br,,
1487,C(C(C(F)Cl)Cl)F,,
1488,C(C(C(F)Cl)Cl)Cl,,
1489,C(C(C(F)Cl)Cl)Br,,
1490,C(C(C(F)Cl)Br)(F)(F)F,,
1491,C(C(C(F)Cl)Br)(F)F,,
1492,C(C(C(F)Cl)Br)(F)Cl,,
1493,C(C(C(F)Cl)Br)(F)Br,,
1494,C(C(C(F)Cl)Br)(Cl)Cl,,
1495,C(C(C(F)Cl)Br)(Cl)Br,,
1496,C(C(C(F)Cl)Br)(Br)Br,,
1497,C(C(C(F)Cl)Br)F,,
1498,C(C(C(F)Cl)Br)Cl,,
1499,C(C(C(F)Cl)Br)Br,,
1500,C(C(C(F)Br)(F)(F)F)(F)(F)F,,
1501,C(C(C(F)Br)(F)(F)F)(F)F,,
1502,C(C(C(F)Br)(F)(F)F)(F)Cl,,
1503,C(C(C(F)Br)(F)(F)F)(F)Br,,
1504,C(C(C(F)Br)(F)(F)F)(Cl)Cl,,
1505,C(C(C(F)Br)(F)(F)F)(Cl)Br,,
1506,C(C(C(F)Br)(F)(F)F)(Br)Br,,
1507,C(C(C(F)Br)(F)(F)F)F,,
1508,C(C(C(F)Br)(F)(F)F)Cl,,
1509,C(C(C(F)Br)(F)(F)F)Br,,
1510,C(C(C(F)Br)(F)F)(F)(F)F,,
1511,C(C(C(F)Br)(F)F)(F)F,,
1512,C(C(C(F)Br)(F)F)(F)Cl,,
1513,C(C(C(F)Br)(F)F)(F)Br,,
1514,C(C(C(F)Br)(F)F)(Cl)Cl,,
1515,C(C(C(F)Br)(F)F)(Cl)Br,,
1516,C(C(C(F)Br)(F)F)(Br)Br,,
1517,C(C(C(F)Br)(F)F)F,,
1518,C(C(C(F)Br)(F)F)Cl,,
1519,C(C(C(F)Br)(F)F)Br,,
1520,C(C(C(F)Br)(F)Cl)(F)(F)F,,
1521,C(C(C(F)Br)(F)Cl)(F)F,,
1522,C(C(C(F)Br)(F)Cl)(F)Cl,,
1523,C(C(C(F)Br)(F)Cl)(F)Br,,
1524,C(C(C(F)Br)(F)Cl)(Cl)Cl,,
1525,C(C(C(F)Br)(F)Cl)(Cl)Br,,
1526,C(C(C(F)Br)(F)Cl)(Br)Br,,
1527,C(C(C(F)Br)(F)Cl)F,,
1528,C(C(C(F)Br)(F)Cl)Cl,,
1529,C(C(C(F)Br)(F)Cl)Br,,
1530,C(C(C(F)Br)(F)Br)(F)(F)F,,
1531,C(C(C(F)Br)(F)Br)(F)F,,
1532,C(C(C(F)Br)(F)Br)(F)Cl,,
1533,C(C(C(F)Br)(F)Br)(F)Br,,
1534,C(C(C(F)Br)(F)Br)(Cl)Cl,,
1535,C(C(C(F)Br)(F)Br)(Cl)Br,,
1536,C(C(C(F)Br)(F)Br)(Br)Br,,
1537,C(C(C(F)Br)(F)Br)F,,
1538,C(C(C(F)Br)(F)Br)Cl,,
1539,C(C(C(F)Br)(F)Br)Br,,
1540,C(C(C(F)Br)(Cl)Cl)(F)(F)F,,
1541,C(C(C(F)Br)(Cl)Cl)(F)F,,
1542,C(C(C(F)Br)(Cl)Cl)(F)Cl,,
1543,C(C(C(F)Br)(Cl)Cl)(F)Br,,
1544,C(C(C(F)Br)(Cl)Cl)(Cl)Cl,,
1545,C(C(C(F)Br)(Cl)Cl)(Cl)Br,,
1546,C(C(C(F)Br)(Cl)Cl)(Br)Br,,
1547,C(C(C(F)Br)(Cl)Cl)F,,
1548,C(C(C(F)Br)(Cl)Cl)Cl,,
1549,C(C(C(F)Br)(Cl)Cl)Br,,
1550,C(C(C(F)Br)(Cl)Br)(F)(F)F,,
1551,C(C(C(F)Br)(Cl)Br)(F)F,,
1552,C(C(C(F)Br)(Cl)Br)(F)Cl,,
1553,C(C(C(F)Br)(Cl)Br)(F)Br,,
1554,C(C(C(F)Br)(Cl)Br)(Cl)Cl,,
1555,C(C(C(F)Br)(Cl)Br)(Cl)Br,,
1556,C(C(C(F)Br)(Cl)Br)(Br)Br,,
1557,C(C(C(F)Br)(Cl)Br)F,,
1558,C(C(C(F)Br)(Cl)Br)Cl,,
1559,C(C(C(F)Br)(Cl)Br)Br,,
1560,C(C(C(F)Br)(Br)Br)(F)(F)F,,
1561,C(C(C(F)Br)(Br)Br)(F)F,,
1562,C(C(C(F)Br)(Br)Br)(F)Cl,,
1563,C(C(C(F)Br)(Br)Br)(F)Br,,
1564,C(C(C(F)Br)(Br)Br)(Cl)Cl,,
1565,C(C(C(F)Br)(Br)Br)(Cl)Br,,
1566,C(C(C(F)Br)(Br)Br)(Br)Br,,
1567,C(C(C(F)Br)(Br)Br)F,,
1568,C(C(C(F)Br)(Br)Br)Cl,,
1569,C(C(C(F)Br)(Br)Br)Br,,
1570,C(C(C(F)Br)F)(F)(F)F,,
1571,C(C(C(F)Br)F)(F)F,,
1572,C(C(C(F)Br)F)(F)Cl,,
1573,C(C(C(F)Br)F)(F)Br,,
1574,C(C(C(F)Br)F)(Cl)Cl,,
1575,C(C(C(F)Br)F)(Cl)Br,,
1576,C(C(C(F)Br)F)(Br)Br,,
1577,C(C(C(F)Br)F)F,,
1578,C(C(C(F)Br)F)Cl,,
1579,C(C(C(F)Br)F)Br,,
1580,C(C(C(F)Br)Cl)(F)(F)F,,
1581,C(C(C(F)Br)Cl)(F)F,,
1582,C(C(C(F)Br)Cl)(F)Cl,,
1583,C(C(C(F)Br)Cl)(F)Br,,
1584,C(C(C(F)Br)Cl)(Cl)Cl,,
1585,C(C(C(F)Br)Cl)(Cl)Br,,
1586,C(C(C(F)Br)Cl)(Br)Br,,
1587,C(C(C(F)Br)Cl)F,,
1588,C(C(C(F)Br)Cl)Cl,,
1589,C(C(C(F)Br)Cl)Br,,
1590,C(C(C(F)Br)Br)(F)(F)F,,
1591,C(C(C(F)Br)Br)(F)F,,
1592,C(C(C(F)Br)Br)(F)Cl,,
1593,C(C(C(F)Br)Br)(F)Br,,
1594,C(C(C(F)Br)Br)(Cl)Cl,,
1595,C(C(C(F)Br)Br)(Cl)Br,,
1596,C(C(C(F)Br)Br)(Br)Br,,
1597,C(C(C(F)Br)Br)F,,
1598,C(C(C(F)Br)Br)Cl,,
1599,C(C(C(F)Br)Br)Br,,
1600,C(C(C(Cl)Cl)(F)(F)F)(F)(F)F,,
1601,C(C(C(Cl)Cl)(F)(F)F)(F)F,,
1602,C(C(C(Cl)Cl)(F)(F)F)(F)Cl,,
1603,C(C(C(Cl)Cl)(F)(F)F)(F)Br,,
1604,C(C(C(Cl)Cl)(F)(F)F)(Cl)Cl,,
1605,C(C(C(Cl)Cl)(F)(F)F)(Cl)Br,,
1606,C(C(C(Cl)Cl)(F)(F)F)(Br)Br,,
1607,C(C(C(Cl)Cl)(F)(F)F)F,,
1608,C(C(C(Cl)Cl)(F)(F)F)Cl,,
1609,C(C(C(Cl)Cl)(F)(F)F)Br,,
1610,C(C(C(Cl)Cl)(F)F)(F)(F)F,,
1611,C(C(C(Cl)Cl)(F)F)(F)F,,
1612,C(C(C(Cl)Cl)(F)F)(F)Cl,,
1613,C(C(C(Cl)Cl)(F)F)(F)Br,,
1614,C(C(C(Cl)Cl)(F)F)(Cl)Cl,,
1615,C(C(C(Cl)Cl)(F)F)(Cl)Br,,
1616,C(C(C(Cl)Cl)(F)F)(Br)Br,,
1617,C(C(C(Cl)Cl)(F)F)F,,
1618,C(C(C(Cl)Cl)(F)F)Cl,,
1619,C(C(C(Cl)Cl)(F)F)Br,,
1620,C(C(C(Cl)Cl)(F)Cl)(F)(F)F,,
1621,C(C(C(Cl)Cl)(F)Cl)(F)F,,
1622,C(C(C(Cl)Cl)(F)Cl)(F)Cl,,
1623,C(C(C(Cl)Cl)(F)Cl)(F)Br,,
1624,C(C(C(Cl)Cl)(F)Cl)(Cl)Cl,,
1625,C(C(C(Cl)Cl)(F)Cl)(Cl)Br,,
1626,C(C(C(Cl)Cl)(F)Cl)(Br)Br,,
1627,C(C(C(Cl)Cl)(F)Cl)F,,
1628,C(C(C(Cl)Cl)(F)Cl)Cl,,
1629,C(C(C(Cl)Cl)(F)Cl)Br,,
1630,C(C(C(Cl)Cl)(F)Br)(F)(F)F,,
1631,C(C(C(Cl)Cl)(F)Br)(F)F,,
1632,C(C(C(Cl)Cl)(F)Br)(F)Cl,,
1633,C(C(C(Cl)Cl)(F)Br)(F)Br,,
1634,C(C(C(Cl)Cl)(F)Br)(Cl)Cl,,
1635,C(C(C(Cl)Cl)(F)Br)(Cl)Br,,
1636,C(C(C(Cl)Cl)(F)Br)(Br)Br,,
1637,C(C(C(Cl)Cl)(F)Br)F,,
1638,C(C(C(Cl)Cl)(F)Br)Cl,,
1639,C(C(C(Cl)Cl)(F)Br)Br,,
1640,C(C(C(Cl)Cl)(Cl)Cl)(F)(F)F,,
1641,C(C(C(Cl)Cl)(Cl)Cl)(F)F,,
1642,C(C(C(Cl)Cl)(Cl)Cl)(F)Cl,,
1643,C(C(C(Cl)Cl)(Cl)Cl)(F)Br,,
1644,C(C(C(Cl)Cl)(Cl)Cl)(Cl)Cl,,
1645,C(C(C(Cl)Cl)(Cl)Cl)(Cl)Br,,
1646,C(C(C(Cl)Cl)(Cl)Cl)(Br)Br,,
1647,C(C(C(Cl)Cl)(Cl)Cl)F,,
1648,C(C(C(Cl)Cl)(Cl)Cl)Cl,,
1649,C(C(C(Cl)Cl)(Cl)Cl)Br,,
1650,C(C(C(Cl)Cl)(Cl)Br)(F)(F)F,,
1651,C(C(C(Cl)Cl)(Cl)Br)(F)F,,
1652,C(C(C(Cl)Cl)(Cl)Br)(F)Cl,,
1653,C(C(C(Cl)Cl)(Cl)Br)(F)Br,,
1654,C(C(C(Cl)Cl)(Cl)Br)(Cl)Cl,,
1655,C(C(C(Cl)Cl)(Cl)Br)(Cl)Br,,
1656,C(C(C(Cl)Cl)(Cl)Br)(Br)Br,,
1657,C(C(C(Cl)Cl)(Cl)Br)F,,
1658,C(C(C(Cl)Cl)(Cl)Br)Cl,,
1659,C(C(C(Cl)Cl)(Cl)Br)Br,,
1660,C(C(C(Cl)Cl)(Br)Br)(F)(F)F,,
1661,C(C(C(Cl)Cl)(Br)Br)(F)F,,
1662,C(C(C(Cl)Cl)(Br)Br)(F)Cl,,
1663,C(C(C(Cl)Cl)(Br)Br)(F)Br,,
1664,C(C(C(Cl)Cl)(Br)Br)(Cl)Cl,,
1665,C(C(C(Cl)Cl)(Br)Br)(Cl)Br,,
1666,C(C(C(Cl)Cl)(Br)Br)(Br)Br,,
1667,C(C(C(Cl)Cl)(Br)Br)F,,
1668,C(C(C(Cl)Cl)(Br)Br)Cl,,
1669,C(C(C(Cl)Cl)(Br)Br)Br,,
1670,C(C(C(Cl)Cl)F)(F)(F)F,,
1671,C(C(C(Cl)Cl)F)(F)F,,
1672,C(C(C(Cl)Cl)F)(F)Cl,,
1673,C(C(C(Cl)Cl)F)(F)Br,,
1674,C(C(C(Cl)Cl)F)(Cl)Cl,,
1675,C(C(C(Cl)Cl)F)(Cl)Br,,
1676,C(C(C(Cl)Cl)F)(Br)Br,,
1677,C(C(C(Cl)Cl)F)F,,
1678,C(C(C(Cl)Cl)F)Cl,,
1679,C(C(C(Cl)Cl)F)Br,,
1680,C(C(C(Cl)Cl)Cl)(F)(F)F,,
1681,C(C(C(Cl)Cl)Cl)(F)F,,
1682,C(C(C(Cl)Cl)Cl)(F)Cl,,
1683,C(C(C(Cl)Cl)Cl)(F)Br,,
1684,C(C(C(Cl)Cl)Cl)(Cl)Cl,,
1685,C(C(C(Cl)Cl)Cl)(Cl)Br,,
1686,C(C(C(Cl)Cl)Cl)(Br)Br,,
1687,C(C(C(Cl)Cl)Cl)F,,
1688,C(C(C(Cl)Cl)Cl)Cl,,
1689,C(C(C(Cl)Cl)Cl)Br,,
1690,C(C(C(Cl)Cl)Br)(F)(F)F,,
1691,C(C(C(Cl)Cl)Br)(F)F,,
1692,C(C(C(Cl)Cl)Br)(F)Cl,,
1693,C(C(C(Cl)Cl)Br)(F)Br,,
1694,C(C(C(Cl)Cl)Br)(Cl)Cl,,
1695,C(C(C(Cl)Cl)Br)(Cl)Br,,
1696,C(C(C(Cl)Cl)Br)(Br)Br,,
1697,C(C(C(Cl)Cl)Br)F,,
1698,C(C(C(Cl)Cl)Br)Cl,,
1699,C(C(C(Cl)Cl)Br)Br,,
1700,C(C(C(Cl)Br)(F)(F)F)(F)(F)F,,
1701,C(C(C(Cl)Br)(F)(F)F)(F)F,,
1702,C(C(C(Cl)Br)(F)(F)F)(F)Cl,,
1703,C(C(C(Cl)Br)(F)(F)F)(F)Br,,
1704,C(C(C(Cl)Br)(F)(F)F)(Cl)Cl,,
1705,C(C(C(Cl)Br)(F)(F)F)(Cl)Br,,
1706,C(C(C(Cl)Br)(F)(F)F)(Br)Br,,
1707,C(C(C(Cl)Br)(F)(F)F)F,,
1708,C(C(C(Cl)Br)(F)(F)F)Cl,,
1709,C(C(C(Cl)Br)(F)(F)F)Br,,
1710,C(C(C(Cl)Br)(F)F)(F)(F)F,,
1711,C(C(C(Cl)Br)(F)F)(F)F,,
1712,C(C(C(Cl)Br)(F)F)(F)Cl,,
1713,C(C(C(Cl)Br)(F)F)(F)Br,,
1714,C(C(C(Cl)Br)(F)F)(Cl)Cl,,
1715,C(C(C(Cl)Br)(F)F)(Cl)Br,,
1716,C(C(C(Cl)Br)(F)F)(Br)Br,,
1717,C(C(C(Cl)Br)(F)F)F,,
1718,C(C(C(Cl)Br)(F)F)Cl,,
1719,C(C(C(Cl)Br)(F)F)Br,,
1720,C(C(C(Cl)Br)(F)Cl)(F)(F)F,,
1721,C(C(C(Cl)Br)(F)Cl)(F)F,,
1722,C(C(C(Cl)Br)(F)Cl)(F)Cl,,
1723,C(C(C(Cl)Br)(F)Cl)(F)Br,,
1724,C(C(C(Cl)Br)(F)Cl)(Cl)Cl,,
1725,C(C(C(Cl)Br)(F)Cl)(Cl)Br,,
1726,C(C(C(Cl)Br)(F)Cl)(Br)Br,,
1727,C(C(C(Cl)Br)(F)Cl)F,,
1728,C(C(C(Cl)Br)(F)Cl)Cl,,
1729,C(C(C(Cl)Br)(F)Cl)Br,,
1730,C(C(C(Cl)Br)(F)Br)(F)(F)F,,
1731,C(C(C(Cl)Br)(F)Br)(F)F,,
1732,C(C(C(Cl)Br)(F)Br)(F)Cl,,
1733,C(C(C(Cl)Br)(F)Br)(F)Br,,
1734,C(C(C(Cl)Br)(F)Br)(Cl)Cl,,
1735,C(C(C(Cl)Br)(F)Br)(Cl)Br,,
1736,C(C(C(Cl)Br)(F)Br)(Br)Br,,
1737,C(C(C(Cl)Br)(F)Br)F,,
1738,C(C(C(Cl)Br)(F)Br)Cl,,
1739,C(C(C(Cl)Br)(F)Br)Br,,
1740,C(C(C(Cl)Br)(Cl)Cl)(F)(F)F,,
1741,C(C(C(Cl)Br)(Cl)Cl)(F)F,,
1742,C(C(C(Cl)Br)(Cl)Cl)(F)Cl,,
1743,C(C(C(Cl)Br)(Cl)Cl)(F)Br,,
1744,C(C(C(Cl)Br)(Cl)Cl)(Cl)Cl,,
1745,C(C(C(Cl)Br)(Cl)Cl)(Cl)Br,,
1746,C(C(C(Cl)Br)(Cl)Cl)(Br)Br,,
1747,C(C(C(Cl)Br)(Cl)Cl)F,,
1748,C(C(C(Cl)Br)(Cl)Cl)Cl,,
1749,C(C(C(Cl)Br)(Cl)Cl)Br,,
1750,C(C(C(Cl)Br)(Cl)Br)(F)(F)F,,
1751,C(C(C(Cl)Br)(Cl)Br)(F)F,,
1752,C(C(C(Cl)Br)(Cl)Br)(F)Cl,,
1753,C(C(C(Cl)Br)(Cl)Br)(F)Br,,
1754,C(C(C(Cl)Br)(Cl)Br)(Cl)Cl,,
1755,C(C(C(Cl)Br)(Cl)Br)(Cl)Br,,
1756,C(C(C(Cl)Br)(Cl)Br)(Br)Br,,
1757,C(C(C(Cl)Br)(Cl)Br)F,,
1758,C(C(C(Cl)Br)(Cl)Br)Cl,,
1759,C(C(C(Cl)Br)(Cl)Br)Br,,
1760,C(C(C(Cl)Br)(Br)Br)(F)(F)F,,
1761,C(C(C(Cl)Br)(Br)Br)(F)F,,
1762,C(C(C(Cl)Br)(Br)Br)(F)Cl,,
1763,C(C(C(Cl)Br)(Br)Br)(F)Br,,
1764,C(C(C(Cl)Br)(Br)Br)(Cl)Cl,,
1765,C(C(C(Cl)Br)(Br)Br)(Cl)Br,,
1766,C(C(C(Cl)Br)(Br)Br)(Br)Br,,
1767,C(C(C(Cl)Br)(Br)Br)F,,
1768,C(C(C(Cl)Br)(Br)Br)Cl,,
1769,C(C(C(Cl)Br)(Br)Br)Br,,
1770,C(C(C(Cl)Br)F)(F)(F)F,,
1771,C(C(C(Cl)Br)F)(F)F,,
1772,C(C(C(Cl)Br)F)(F)Cl,,
1773,C(C(C(Cl)Br)F)(F)Br,,
1774,C(C(C(Cl)Br)F)(Cl)Cl,,
1775,C(C(C(Cl)Br)F)(Cl)Br,,
1776,C(C(C(Cl)Br)F)(Br)Br,,
1777,C(C(C(Cl)Br)F)F,,
1778,C(C(C(Cl)Br)F)Cl,,
1779,C(C(C(Cl)Br)F)Br,,
1780,C(C(C(Cl)Br)Cl)(F)(F)F,,
1781,C(C(C(Cl)Br)Cl)(F)F,,
1782,C(C(C(Cl)Br)Cl)(F)Cl,,
1783,C(C(C(Cl)Br)Cl)(F)Br,,
1784,C(C(C(Cl)Br)Cl)(Cl)Cl,,
1785,C(C(C(Cl)Br)Cl)(Cl)Br,,
1786,C(C(C(Cl)Br)Cl)(Br)Br,,
1787,C(C(C(Cl)Br)Cl)F,,
1788,C(C(C(Cl)Br)Cl)Cl,,
1789,C(C(C(Cl)Br)Cl)Br,,
1790,C(C(C(Cl)Br)Br)(F)(F)F,,
1791,C(C(C(Cl)Br)Br)(F)F,,
1792,C(C(C(Cl)Br)Br)(F)Cl,,
1793,C(C(C(Cl)Br)Br)(F)Br,,
1794,C(C(C(Cl)Br)Br)(Cl)Cl,,
1795,C(C(C(Cl)Br)Br)(Cl)Br,,
1796,C(C(C(Cl)Br)Br)(Br)Br,,
1797,C(C(C(Cl)Br)Br)F,,
1798,C(C(C(Cl)Br)Br)Cl,,
1799,C(C(C(Cl)Br)Br)Br,,
1800,C(C(C(Br)Br)(F)(F)F)(F)(F)F,,
1801,C(C(C(Br)Br)(F)(F)F)(F)F,,
1802,C(C(C(Br)Br)(F)(F)F)(F)Cl,,
1803,C(C(C(Br)Br)(F)(F)F)(F)Br,,
1804,C(C(C(Br)Br)(F)(F)F)(Cl)Cl,,
1805,C(C(C(Br)Br)(F)(F)F)(Cl)Br,,
1806,C(C(C(Br)Br)(F)(F)F)(Br)Br,,
1807,C(C(C(Br)Br)(F)(F)F)F,,
1808,C(C(C(Br)Br)(F)(F)F)Cl,,
1809,C(C(C(Br)Br)(F)(F)F)Br,,
1810,C(C(C(Br)Br)(F)F)(F)(F)F,,
1811,C(C(C(Br)Br)(F)F)(F)F,,
1812,C(C(C(Br)Br)(F)F)(F)Cl,,
1813,C(C(C(Br)Br)(F)F)(F)Br,,
1814,C(C(C(Br)Br)(F)F)(Cl)Cl,,
1815,C(C(C(Br)Br)(F)F)(Cl)Br,,
1816,C(C(C(Br)Br)(F)F)(Br)Br,,
1817,C(C(C(Br)Br)(F)F)F,,
1818,C(C(C(Br)Br)(F)F)Cl,,
1819,C(C(C(Br)Br)(F)F)Br,,
1820,C(C(C(Br)Br)(F)Cl)(F)(F)F,,
1821,C(C(C(Br)Br)(F)Cl)(F)F,,
1822,C(C(C(Br)Br)(F)Cl)(F)Cl,,
1823,C(C(C(Br)Br)(F)Cl)(F)Br,,
1824,C(C(C(Br)Br)(F)Cl)(Cl)Cl,,
1825,C(C(C(Br)Br)(F)Cl)(Cl)Br,,
1826,C(C(C(Br)Br)(F)Cl)(Br)Br,,
1827,C(C(C(Br)Br)(F)Cl)F,,
1828,C(C(C(Br)Br)(F)Cl)Cl,,
1829,C(C(C(Br)Br)(F)Cl)Br,,
1830,C(C(C(Br)Br)(F)Br)(F)(F)F,,
1831,C(C(C(Br)Br)(F)Br)(F)F,,
1832,C(C(C(Br)Br)(F)Br)(F)Cl,,
1833,C(C(C(Br)Br)(F)Br)(F)Br,,
1834,C(C(C(Br)Br)(F)Br)(Cl)Cl,,
1835,C(C(C(Br)Br)(F)Br)(Cl)Br,,
1836,C(C(C(Br)Br)(F)Br)(Br)Br,,
1837,C(C(C(Br)Br)(F)Br)F,,
1838,C(C(C(Br)Br)(F)Br)Cl,,
1839,C(C(C(Br)Br)(F)Br)Br,,
1840,C(C(C(Br)Br)(Cl)Cl)(F)(F)F,,
1841,C(C(C(Br)Br)(Cl)Cl)(F)F,,
1842,C(C(C(Br)Br)(Cl)Cl)(F)Cl,,
1843,C(C(C(Br)Br)(Cl)Cl)(F)Br,,
1844,C(C(C(Br)Br)(Cl)Cl)(Cl)Cl,,
1845,C(C(C(Br)Br)(Cl)Cl)(Cl)Br,,
1846,C(C(C(Br)Br)(Cl)Cl)(Br)Br,,
1847,C(C(C(Br)Br)(Cl)Cl)F,,
1848,C(C(C(Br)Br)(Cl)Cl)Cl,,
1849,C(C(C(Br)Br)(Cl)Cl)Br,,
1850,C(C(C(Br)Br)(Cl)Br)(F)(F)F,,
1851,C(C(C(Br)Br)(Cl)Br)(F)F,,
1852,C(C(C(Br)Br)(Cl)Br)(F)Cl,,
1853,C(C(C(Br)Br)(Cl)Br)(F)Br,,
1854,C(C(C(Br)Br)(Cl)Br)(Cl)Cl,,
1855,C(C(C(Br)Br)(Cl)Br)(Cl)Br,,
1856,C(C(C(Br)Br)(Cl)Br)(Br)Br,,
1857,C(C(C(Br)Br)(Cl)Br)F,,
1858,C(C(C(Br)Br)(Cl)Br)Cl,,
1859,C(C(C(Br)Br)(Cl)Br)Br,,
1860,C(C(C(Br)Br)(Br)Br)(F)(F)F,,
1861,C(C(C(Br)Br)(Br)Br)(F)F,,
