,smiles,GWP,name
20299,C(C(C(CCl)(F)(F)F)Br)Br,,
20300,C(C(C(CCl)(F)F)(F)(F)F)(F)(F)F,,
20301,C(C(C(CCl)(F)F)(F)(F)F)(F)F,,
20302,C(C(C(CCl)(F)F)(F)(F)F)(F)Cl,,
20303,C(C(C(CCl)(F)F)(F)(F)F)(F)Br,,
20304,C(C(C(CCl)(F)F)(F)(F)F)(Cl)Cl,,
20305,C(C(C(CCl)(F)F)(F)(F)F)(Cl)Br,,
20306,C(C(C(CCl)(F)F)(F)(F)F)(Br)Br,,
20307,C(C(C(CCl)(F)F)(F)(F)F)F,,
20308,C(C(C(CCl)(F)F)(F)(F)F)Cl,,
20309,C(C(C(CCl)(F)F)(F)(F)F)Br,,
20310,C(C(C(CCl)(F)F)(F)F)(F)(F)F,,
20311,C(C(C(CCl)(F)F)(F)F)(F)F,,
20312,C(C(C(CCl)(F)F)(F)F)(F)Cl,,
20313,C(C(C(CCl)(F)F)(F)F)(F)Br,,
20314,C(C(C(CCl)(F)F)(F)F)(Cl)Cl,,
20315,C(C(C(CCl)(F)F)(F)F)(Cl)Br,,
20316,C(C(C(CCl)(F)F)(F)F)(Br)Br,,
20317,C(C(C(CCl)(F)F)(F)F)F,,
20318,C(C(C(CCl)(F)F)(F)F)Cl,,
20319,C(C(C(CCl)(F)F)(F)F)Br,,
20320,C(C(C(CCl)(F)F)(F)Cl)(F)(F)F,,
20321,C(C(C(CCl)(F)F)(F)Cl)(F)F,,
20322,C(C(C(CCl)(F)F)(F)Cl)(F)Cl,,
20323,C(C(C(CCl)(F)F)(F)Cl)(F)Br,,
20324,C(C(C(CCl)(F)F)(F)Cl)(Cl)Cl,,
20325,C(C(C(CCl)(F)F)(F)Cl)(Cl)Br,,
20326,C(C(C(CCl)(F)F)(F)Cl)(Br)Br,,
20327,C(C(C(CCl)(F)F)(F)Cl)F,,
20328,C(C(C(CCl)(F)F)(F)Cl)Cl,,
20329,C(C(C(CCl)(F)F)(F)Cl)Br,,
20330,C(C(C(CCl)(F)F)(F)Br)(F)(F)F,,
20331,C(C(C(CCl)(F)F)(F)Br)(F)F,,
20332,C(C(C(CCl)(F)F)(F)Br)(F)Cl,,
20333,C(C(C(CCl)(F)F)(F)Br)(F)Br,,
20334,C(C(C(CCl)(F)F)(F)Br)(Cl)Cl,,
20335,C(C(C(CCl)(F)F)(F)Br)(Cl)Br,,
20336,C(C(C(CCl)(F)F)(F)Br)(Br)Br,,
20337,C(C(C(CCl)(F)F)(F)Br)F,,
20338,C(C(C(CCl)(F)F)(F)Br)Cl,,
20339,C(C(C(CCl)(F)F)(F)Br)Br,,
20340,C(C(C(CCl)(F)F)(Cl)Cl)(F)(F)F,,
20341,C(C(C(CCl)(F)F)(Cl)Cl)(F)F,,
20342,C(C(C(CCl)(F)F)(Cl)Cl)(F)Cl,,
20343,C(C(C(CCl)(F)F)(Cl)Cl)(F)Br,,
20344,C(C(C(CCl)(F)F)(Cl)Cl)(Cl)Cl,,
20345,C(C(C(CCl)(F)F)(Cl)Cl)(Cl)Br,,
20346,C(C(C(CCl)(F)F)(Cl)Cl)(Br)Br,,
20347,C(C(C(CCl)(F)F)(Cl)Cl)F,,
20348,C(C(C(CCl)(F)F)(Cl)Cl)Cl,,
20349,C(C(C(CCl)(F)F)(Cl)Cl)Br,,
20350,C(C(C(CCl)(F)F)(Cl)Br)(F)(F)F,,
20351,C(C(C(CCl)(F)F)(Cl)Br)(F)F,,
20352,C(C(C(CCl)(F)F)(Cl)Br)(F)Cl,,
20353,C(C(C(CCl)(F)F)(Cl)Br)(F)Br,,
20354,C(C(C(CCl)(F)F)(Cl)Br)(Cl)Cl,,
20355,C(C(C(CCl)(F)F)(Cl)Br)(Cl)Br,,
20356,C(C(C(CCl)(F)F)(Cl)Br)(Br)Br,,
20357,C(C(C(CCl)(F)F)(Cl)Br)F,,
20358,C(C(C(CCl)(F)F)(Cl)Br)Cl,,
20359,C(C(C(CCl)(F)F)(Cl)Br)Br,,
20360,C(C(C(CCl)(F)F)(Br)Br)(F)(F)F,,
20361,C(C(C(CCl)(F)F)(Br)Br)(F)F,,
20362,C(C(C(CCl)(F)F)(Br)Br)(F)Cl,,
20363,C(C(C(CCl)(F)F)(Br)Br)(F)Br,,
20364,C(C(C(CCl)(F)F)(Br)Br)(Cl)Cl,,
20365,C(C(C(CCl)(F)F)(Br)Br)(Cl)Br,,
20366,C(C(C(CCl)(F)F)(Br)Br)(Br)Br,,
20367,C(C(C(CCl)(F)F)(Br)Br)F,,
20368,C(C(C(CCl)(F)F)(Br)Br)Cl,,
20369,C(C(C(CCl)(F)F)(Br)Br)Br,,
20370,C(C(C(CCl)(F)F)F)(F)(F)F,,
20371,C(C(C(CCl)(F)F)F)(F)F,,
20372,C(C(C(CCl)(F)F)F)(F)Cl,,
20373,C(C(C(CCl)(F)F)F)(F)Br,,
20374,C(C(C(CCl)(F)F)F)(Cl)Cl,,
20375,C(C(C(CCl)(F)F)F)(Cl)Br,,
20376,C(C(C(CCl)(F)F)F)(Br)Br,,
20377,C(C(C(CCl)(F)F)F)F,,
20378,C(C(C(CCl)(F)F)F)Cl,,
20379,C(C(C(CCl)(F)F)F)Br,,
20380,C(C(C(CCl)(F)F)Cl)(F)(F)F,,
20381,C(C(C(CCl)(F)F)Cl)(F)F,,
20382,C(C(C(CCl)(F)F)Cl)(F)Cl,,
20383,C(C(C(CCl)(F)F)Cl)(F)Br,,
20384,C(C(C(CCl)(F)F)Cl)(Cl)Cl,,
20385,C(C(C(CCl)(F)F)Cl)(Cl)Br,,
20386,C(C(C(CCl)(F)F)Cl)(Br)Br,,
20387,C(C(C(CCl)(F)F)Cl)F,,
20388,C(C(C(CCl)(F)F)Cl)Cl,,
20389,C(C(C(CCl)(F)F)Cl)Br,,
20390,C(C(C(CCl)(F)F)Br)(F)(F)F,,
20391,C(C(C(CCl)(F)F)Br)(F)F,,
20392,C(C(C(CCl)(F)F)Br)(F)Cl,,
20393,C(C(C(CCl)(F)F)Br)(F)Br,,
20394,C(C(C(CCl)(F)F)Br)(Cl)Cl,,
20395,C(C(C(CCl)(F)F)Br)(Cl)Br,,
20396,C(C(C(CCl)(F)F)Br)(Br)Br,,
20397,C(C(C(CCl)(F)F)Br)F,,
20398,C(C(C(CCl)(F)F)Br)Cl,,
20399,C(C(C(CCl)(F)F)Br)Br,,
20400,C(C(C(CCl)(F)Cl)(F)(F)F)(F)(F)F,,
20401,C(C(C(CCl)(F)Cl)(F)(F)F)(F)F,,
20402,C(C(C(CCl)(F)Cl)(F)(F)F)(F)Cl,,
20403,C(C(C(CCl)(F)Cl)(F)(F)F)(F)Br,,
20404,C(C(C(CCl)(F)Cl)(F)(F)F)(Cl)Cl,,
20405,C(C(C(CCl)(F)Cl)(F)(F)F)(Cl)Br,,
20406,C(C(C(CCl)(F)Cl)(F)(F)F)(Br)Br,,
20407,C(C(C(CCl)(F)Cl)(F)(F)F)F,,
20408,C(C(C(CCl)(F)Cl)(F)(F)F)Cl,,
20409,C(C(C(CCl)(F)Cl)(F)(F)F)Br,,
20410,C(C(C(CCl)(F)Cl)(F)F)(F)(F)F,,
20411,C(C(C(CCl)(F)Cl)(F)F)(F)F,,
20412,C(C(C(CCl)(F)Cl)(F)F)(F)Cl,,
20413,C(C(C(CCl)(F)Cl)(F)F)(F)Br,,
20414,C(C(C(CCl)(F)Cl)(F)F)(Cl)Cl,,
20415,C(C(C(CCl)(F)Cl)(F)F)(Cl)Br,,
20416,C(C(C(CCl)(F)Cl)(F)F)(Br)Br,,
20417,C(C(C(CCl)(F)Cl)(F)F)F,,
20418,C(C(C(CCl)(F)Cl)(F)F)Cl,,
20419,C(C(C(CCl)(F)Cl)(F)F)Br,,
20420,C(C(C(CCl)(F)Cl)(F)Cl)(F)(F)F,,
20421,C(C(C(CCl)(F)Cl)(F)Cl)(F)F,,
20422,C(C(C(CCl)(F)Cl)(F)Cl)(F)Cl,,
20423,C(C(C(CCl)(F)Cl)(F)Cl)(F)Br,,
20424,C(C(C(CCl)(F)Cl)(F)Cl)(Cl)Cl,,
20425,C(C(C(CCl)(F)Cl)(F)Cl)(Cl)Br,,
20426,C(C(C(CCl)(F)Cl)(F)Cl)(Br)Br,,
20427,C(C(C(CCl)(F)Cl)(F)Cl)F,,
20428,C(C(C(CCl)(F)Cl)(F)Cl)Cl,,
20429,C(C(C(CCl)(F)Cl)(F)Cl)Br,,
20430,C(C(C(CCl)(F)Cl)(F)Br)(F)(F)F,,
20431,C(C(C(CCl)(F)Cl)(F)Br)(F)F,,
20432,C(C(C(CCl)(F)Cl)(F)Br)(F)Cl,,
20433,C(C(C(CCl)(F)Cl)(F)Br)(F)Br,,
20434,C(C(C(CCl)(F)Cl)(F)Br)(Cl)Cl,,
20435,C(C(C(CCl)(F)Cl)(F)Br)(Cl)Br,,
20436,C(C(C(CCl)(F)Cl)(F)Br)(Br)Br,,
20437,C(C(C(CCl)(F)Cl)(F)Br)F,,
20438,C(C(C(CCl)(F)Cl)(F)Br)Cl,,
20439,C(C(C(CCl)(F)Cl)(F)Br)Br,,
20440,C(C(C(CCl)(F)Cl)(Cl)Cl)(F)(F)F,,
20441,C(C(C(CCl)(F)Cl)(Cl)Cl)(F)F,,
20442,C(C(C(CCl)(F)Cl)(Cl)Cl)(F)Cl,,
20443,C(C(C(CCl)(F)Cl)(Cl)Cl)(F)Br,,
20444,C(C(C(CCl)(F)Cl)(Cl)Cl)(Cl)Cl,,
20445,C(C(C(CCl)(F)Cl)(Cl)Cl)(Cl)Br,,
20446,C(C(C(CCl)(F)Cl)(Cl)Cl)(Br)Br,,
20447,C(C(C(CCl)(F)Cl)(Cl)Cl)F,,
20448,C(C(C(CCl)(F)Cl)(Cl)Cl)Cl,,
20449,C(C(C(CCl)(F)Cl)(Cl)Cl)Br,,
20450,C(C(C(CCl)(F)Cl)(Cl)Br)(F)(F)F,,
20451,C(C(C(CCl)(F)Cl)(Cl)Br)(F)F,,
20452,C(C(C(CCl)(F)Cl)(Cl)Br)(F)Cl,,
20453,C(C(C(CCl)(F)Cl)(Cl)Br)(F)Br,,
20454,C(C(C(CCl)(F)Cl)(Cl)Br)(Cl)Cl,,
20455,C(C(C(CCl)(F)Cl)(Cl)Br)(Cl)Br,,
20456,C(C(C(CCl)(F)Cl)(Cl)Br)(Br)Br,,
20457,C(C(C(CCl)(F)Cl)(Cl)Br)F,,
20458,C(C(C(CCl)(F)Cl)(Cl)Br)Cl,,
20459,C(C(C(CCl)(F)Cl)(Cl)Br)Br,,
20460,C(C(C(CCl)(F)Cl)(Br)Br)(F)(F)F,,
20461,C(C(C(CCl)(F)Cl)(Br)Br)(F)F,,
20462,C(C(C(CCl)(F)Cl)(Br)Br)(F)Cl,,
20463,C(C(C(CCl)(F)Cl)(Br)Br)(F)Br,,
20464,C(C(C(CCl)(F)Cl)(Br)Br)(Cl)Cl,,
20465,C(C(C(CCl)(F)Cl)(Br)Br)(Cl)Br,,
20466,C(C(C(CCl)(F)Cl)(Br)Br)(Br)Br,,
20467,C(C(C(CCl)(F)Cl)(Br)Br)F,,
20468,C(C(C(CCl)(F)Cl)(Br)Br)Cl,,
20469,C(C(C(CCl)(F)Cl)(Br)Br)Br,,
20470,C(C(C(CCl)(F)Cl)F)(F)(F)F,,
20471,C(C(C(CCl)(F)Cl)F)(F)F,,
20472,C(C(C(CCl)(F)Cl)F)(F)Cl,,
20473,C(C(C(CCl)(F)Cl)F)(F)Br,,
20474,C(C(C(CCl)(F)Cl)F)(Cl)Cl,,
20475,C(C(C(CCl)(F)Cl)F)(Cl)Br,,
20476,C(C(C(CCl)(F)Cl)F)(Br)Br,,
20477,C(C(C(CCl)(F)Cl)F)F,,
20478,C(C(C(CCl)(F)Cl)F)Cl,,
20479,C(C(C(CCl)(F)Cl)F)Br,,
20480,C(C(C(CCl)(F)Cl)Cl)(F)(F)F,,
20481,C(C(C(CCl)(F)Cl)Cl)(F)F,,
20482,C(C(C(CCl)(F)Cl)Cl)(F)Cl,,
20483,C(C(C(CCl)(F)Cl)Cl)(F)Br,,
20484,C(C(C(CCl)(F)Cl)Cl)(Cl)Cl,,
20485,C(C(C(CCl)(F)Cl)Cl)(Cl)Br,,
20486,C(C(C(CCl)(F)Cl)Cl)(Br)Br,,
20487,C(C(C(CCl)(F)Cl)Cl)F,,
20488,C(C(C(CCl)(F)Cl)Cl)Cl,,
20489,C(C(C(CCl)(F)Cl)Cl)Br,,
20490,C(C(C(CCl)(F)Cl)Br)(F)(F)F,,
20491,C(C(C(CCl)(F)Cl)Br)(F)F,,
20492,C(C(C(CCl)(F)Cl)Br)(F)Cl,,
20493,C(C(C(CCl)(F)Cl)Br)(F)Br,,
20494,C(C(C(CCl)(F)Cl)Br)(Cl)Cl,,
20495,C(C(C(CCl)(F)Cl)Br)(Cl)Br,,
20496,C(C(C(CCl)(F)Cl)Br)(Br)Br,,
20497,C(C(C(CCl)(F)Cl)Br)F,,
20498,C(C(C(CCl)(F)Cl)Br)Cl,,
20499,C(C(C(CCl)(F)Cl)Br)Br,,
20500,C(C(C(CCl)(F)Br)(F)(F)F)(F)(F)F,,
20501,C(C(C(CCl)(F)Br)(F)(F)F)(F)F,,
20502,C(C(C(CCl)(F)Br)(F)(F)F)(F)Cl,,
20503,C(C(C(CCl)(F)Br)(F)(F)F)(F)Br,,
20504,C(C(C(CCl)(F)Br)(F)(F)F)(Cl)Cl,,
20505,C(C(C(CCl)(F)Br)(F)(F)F)(Cl)Br,,
20506,C(C(C(CCl)(F)Br)(F)(F)F)(Br)Br,,
20507,C(C(C(CCl)(F)Br)(F)(F)F)F,,
20508,C(C(C(CCl)(F)Br)(F)(F)F)Cl,,
20509,C(C(C(CCl)(F)Br)(F)(F)F)Br,,
20510,C(C(C(CCl)(F)Br)(F)F)(F)(F)F,,
20511,C(C(C(CCl)(F)Br)(F)F)(F)F,,
20512,C(C(C(CCl)(F)Br)(F)F)(F)Cl,,
20513,C(C(C(CCl)(F)Br)(F)F)(F)Br,,
20514,C(C(C(CCl)(F)Br)(F)F)(Cl)Cl,,
20515,C(C(C(CCl)(F)Br)(F)F)(Cl)Br,,
20516,C(C(C(CCl)(F)Br)(F)F)(Br)Br,,
20517,C(C(C(CCl)(F)Br)(F)F)F,,
20518,C(C(C(CCl)(F)Br)(F)F)Cl,,
20519,C(C(C(CCl)(F)Br)(F)F)Br,,
20520,C(C(C(CCl)(F)Br)(F)Cl)(F)(F)F,,
20521,C(C(C(CCl)(F)Br)(F)Cl)(F)F,,
20522,C(C(C(CCl)(F)Br)(F)Cl)(F)Cl,,
20523,C(C(C(CCl)(F)Br)(F)Cl)(F)Br,,
20524,C(C(C(CCl)(F)Br)(F)Cl)(Cl)Cl,,
20525,C(C(C(CCl)(F)Br)(F)Cl)(Cl)Br,,
20526,C(C(C(CCl)(F)Br)(F)Cl)(Br)Br,,
20527,C(C(C(CCl)(F)Br)(F)Cl)F,,
20528,C(C(C(CCl)(F)Br)(F)Cl)Cl,,
20529,C(C(C(CCl)(F)Br)(F)Cl)Br,,
20530,C(C(C(CCl)(F)Br)(F)Br)(F)(F)F,,
20531,C(C(C(CCl)(F)Br)(F)Br)(F)F,,
20532,C(C(C(CCl)(F)Br)(F)Br)(F)Cl,,
20533,C(C(C(CCl)(F)Br)(F)Br)(F)Br,,
20534,C(C(C(CCl)(F)Br)(F)Br)(Cl)Cl,,
20535,C(C(C(CCl)(F)Br)(F)Br)(Cl)Br,,
20536,C(C(C(CCl)(F)Br)(F)Br)(Br)Br,,
20537,C(C(C(CCl)(F)Br)(F)Br)F,,
20538,C(C(C(CCl)(F)Br)(F)Br)Cl,,
20539,C(C(C(CCl)(F)Br)(F)Br)Br,,
20540,C(C(C(CCl)(F)Br)(Cl)Cl)(F)(F)F,,
20541,C(C(C(CCl)(F)Br)(Cl)Cl)(F)F,,
20542,C(C(C(CCl)(F)Br)(Cl)Cl)(F)Cl,,
20543,C(C(C(CCl)(F)Br)(Cl)Cl)(F)Br,,
20544,C(C(C(CCl)(F)Br)(Cl)Cl)(Cl)Cl,,
20545,C(C(C(CCl)(F)Br)(Cl)Cl)(Cl)Br,,
20546,C(C(C(CCl)(F)Br)(Cl)Cl)(Br)Br,,
20547,C(C(C(CCl)(F)Br)(Cl)Cl)F,,
20548,C(C(C(CCl)(F)Br)(Cl)Cl)Cl,,
20549,C(C(C(CCl)(F)Br)(Cl)Cl)Br,,
20550,C(C(C(CCl)(F)Br)(Cl)Br)(F)(F)F,,
20551,C(C(C(CCl)(F)Br)(Cl)Br)(F)F,,
20552,C(C(C(CCl)(F)Br)(Cl)Br)(F)Cl,,
20553,C(C(C(CCl)(F)Br)(Cl)Br)(F)Br,,
20554,C(C(C(CCl)(F)Br)(Cl)Br)(Cl)Cl,,
20555,C(C(C(CCl)(F)Br)(Cl)Br)(Cl)Br,,
20556,C(C(C(CCl)(F)Br)(Cl)Br)(Br)Br,,
20557,C(C(C(CCl)(F)Br)(Cl)Br)F,,
20558,C(C(C(CCl)(F)Br)(Cl)Br)Cl,,
20559,C(C(C(CCl)(F)Br)(Cl)Br)Br,,
20560,C(C(C(CCl)(F)Br)(Br)Br)(F)(F)F,,
20561,C(C(C(CCl)(F)Br)(Br)Br)(F)F,,
20562,C(C(C(CCl)(F)Br)(Br)Br)(F)Cl,,
20563,C(C(C(CCl)(F)Br)(Br)Br)(F)Br,,
20564,C(C(C(CCl)(F)Br)(Br)Br)(Cl)Cl,,
20565,C(C(C(CCl)(F)Br)(Br)Br)(Cl)Br,,
20566,C(C(C(CCl)(F)Br)(Br)Br)(Br)Br,,
20567,C(C(C(CCl)(F)Br)(Br)Br)F,,
20568,C(C(C(CCl)(F)Br)(Br)Br)Cl,,
20569,C(C(C(CCl)(F)Br)(Br)Br)Br,,
20570,C(C(C(CCl)(F)Br)F)(F)(F)F,,
20571,C(C(C(CCl)(F)Br)F)(F)F,,
20572,C(C(C(CCl)(F)Br)F)(F)Cl,,
20573,C(C(C(CCl)(F)Br)F)(F)Br,,
20574,C(C(C(CCl)(F)Br)F)(Cl)Cl,,
20575,C(C(C(CCl)(F)Br)F)(Cl)Br,,
20576,C(C(C(CCl)(F)Br)F)(Br)Br,,
20577,C(C(C(CCl)(F)Br)F)F,,
20578,C(C(C(CCl)(F)Br)F)Cl,,
20579,C(C(C(CCl)(F)Br)F)Br,,
20580,C(C(C(CCl)(F)Br)Cl)(F)(F)F,,
20581,C(C(C(CCl)(F)Br)Cl)(F)F,,
20582,C(C(C(CCl)(F)Br)Cl)(F)Cl,,
20583,C(C(C(CCl)(F)Br)Cl)(F)Br,,
20584,C(C(C(CCl)(F)Br)Cl)(Cl)Cl,,
20585,C(C(C(CCl)(F)Br)Cl)(Cl)Br,,
20586,C(C(C(CCl)(F)Br)Cl)(Br)Br,,
20587,C(C(C(CCl)(F)Br)Cl)F,,
20588,C(C(C(CCl)(F)Br)Cl)Cl,,
20589,C(C(C(CCl)(F)Br)Cl)Br,,
20590,C(C(C(CCl)(F)Br)Br)(F)(F)F,,
20591,C(C(C(CCl)(F)Br)Br)(F)F,,
20592,C(C(C(CCl)(F)Br)Br)(F)Cl,,
20593,C(C(C(CCl)(F)Br)Br)(F)Br,,
20594,C(C(C(CCl)(F)Br)Br)(Cl)Cl,,
20595,C(C(C(CCl)(F)Br)Br)(Cl)Br,,
20596,C(C(C(CCl)(F)Br)Br)(Br)Br,,
20597,C(C(C(CCl)(F)Br)Br)F,,
20598,C(C(C(CCl)(F)Br)Br)Cl,,
20599,C(C(C(CCl)(F)Br)Br)Br,,
20600,C(C(C(CCl)(Cl)Cl)(F)(F)F)(F)(F)F,,
20601,C(C(C(CCl)(Cl)Cl)(F)(F)F)(F)F,,
20602,C(C(C(CCl)(Cl)Cl)(F)(F)F)(F)Cl,,
20603,C(C(C(CCl)(Cl)Cl)(F)(F)F)(F)Br,,
20604,C(C(C(CCl)(Cl)Cl)(F)(F)F)(Cl)Cl,,
20605,C(C(C(CCl)(Cl)Cl)(F)(F)F)(Cl)Br,,
20606,C(C(C(CCl)(Cl)Cl)(F)(F)F)(Br)Br,,
20607,C(C(C(CCl)(Cl)Cl)(F)(F)F)F,,
20608,C(C(C(CCl)(Cl)Cl)(F)(F)F)Cl,,
20609,C(C(C(CCl)(Cl)Cl)(F)(F)F)Br,,
20610,C(C(C(CCl)(Cl)Cl)(F)F)(F)(F)F,,
20611,C(C(C(CCl)(Cl)Cl)(F)F)(F)F,,
20612,C(C(C(CCl)(Cl)Cl)(F)F)(F)Cl,,
20613,C(C(C(CCl)(Cl)Cl)(F)F)(F)Br,,
20614,C(C(C(CCl)(Cl)Cl)(F)F)(Cl)Cl,,
20615,C(C(C(CCl)(Cl)Cl)(F)F)(Cl)Br,,
20616,C(C(C(CCl)(Cl)Cl)(F)F)(Br)Br,,
20617,C(C(C(CCl)(Cl)Cl)(F)F)F,,
20618,C(C(C(CCl)(Cl)Cl)(F)F)Cl,,
20619,C(C(C(CCl)(Cl)Cl)(F)F)Br,,
20620,C(C(C(CCl)(Cl)Cl)(F)Cl)(F)(F)F,,
20621,C(C(C(CCl)(Cl)Cl)(F)Cl)(F)F,,
20622,C(C(C(CCl)(Cl)Cl)(F)Cl)(F)Cl,,
20623,C(C(C(CCl)(Cl)Cl)(F)Cl)(F)Br,,
20624,C(C(C(CCl)(Cl)Cl)(F)Cl)(Cl)Cl,,
20625,C(C(C(CCl)(Cl)Cl)(F)Cl)(Cl)Br,,
20626,C(C(C(CCl)(Cl)Cl)(F)Cl)(Br)Br,,
20627,C(C(C(CCl)(Cl)Cl)(F)Cl)F,,
20628,C(C(C(CCl)(Cl)Cl)(F)Cl)Cl,,
20629,C(C(C(CCl)(Cl)Cl)(F)Cl)Br,,
20630,C(C(C(CCl)(Cl)Cl)(F)Br)(F)(F)F,,
20631,C(C(C(CCl)(Cl)Cl)(F)Br)(F)F,,
20632,C(C(C(CCl)(Cl)Cl)(F)Br)(F)Cl,,
20633,C(C(C(CCl)(Cl)Cl)(F)Br)(F)Br,,
20634,C(C(C(CCl)(Cl)Cl)(F)Br)(Cl)Cl,,
20635,C(C(C(CCl)(Cl)Cl)(F)Br)(Cl)Br,,
20636,C(C(C(CCl)(Cl)Cl)(F)Br)(Br)Br,,
20637,C(C(C(CCl)(Cl)Cl)(F)Br)F,,
20638,C(C(C(CCl)(Cl)Cl)(F)Br)Cl,,
20639,C(C(C(CCl)(Cl)Cl)(F)Br)Br,,
20640,C(C(C(CCl)(Cl)Cl)(Cl)Cl)(F)(F)F,,
20641,C(C(C(CCl)(Cl)Cl)(Cl)Cl)(F)F,,
20642,C(C(C(CCl)(Cl)Cl)(Cl)Cl)(F)Cl,,
20643,C(C(C(CCl)(Cl)Cl)(Cl)Cl)(F)Br,,
20644,C(C(C(CCl)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
20645,C(C(C(CCl)(Cl)Cl)(Cl)Cl)(Cl)Br,,
20646,C(C(C(CCl)(Cl)Cl)(Cl)Cl)(Br)Br,,
20647,C(C(C(CCl)(Cl)Cl)(Cl)Cl)F,,
20648,C(C(C(CCl)(Cl)Cl)(Cl)Cl)Cl,,
20649,C(C(C(CCl)(Cl)Cl)(Cl)Cl)Br,,
20650,C(C(C(CCl)(Cl)Cl)(Cl)Br)(F)(F)F,,
20651,C(C(C(CCl)(Cl)Cl)(Cl)Br)(F)F,,
20652,C(C(C(CCl)(Cl)Cl)(Cl)Br)(F)Cl,,
20653,C(C(C(CCl)(Cl)Cl)(Cl)Br)(F)Br,,
20654,C(C(C(CCl)(Cl)Cl)(Cl)Br)(Cl)Cl,,
20655,C(C(C(CCl)(Cl)Cl)(Cl)Br)(Cl)Br,,
20656,C(C(C(CCl)(Cl)Cl)(Cl)Br)(Br)Br,,
20657,C(C(C(CCl)(Cl)Cl)(Cl)Br)F,,
20658,C(C(C(CCl)(Cl)Cl)(Cl)Br)Cl,,
20659,C(C(C(CCl)(Cl)Cl)(Cl)Br)Br,,
20660,C(C(C(CCl)(Cl)Cl)(Br)Br)(F)(F)F,,
20661,C(C(C(CCl)(Cl)Cl)(Br)Br)(F)F,,
20662,C(C(C(CCl)(Cl)Cl)(Br)Br)(F)Cl,,
20663,C(C(C(CCl)(Cl)Cl)(Br)Br)(F)Br,,
20664,C(C(C(CCl)(Cl)Cl)(Br)Br)(Cl)Cl,,
20665,C(C(C(CCl)(Cl)Cl)(Br)Br)(Cl)Br,,
20666,C(C(C(CCl)(Cl)Cl)(Br)Br)(Br)Br,,
20667,C(C(C(CCl)(Cl)Cl)(Br)Br)F,,
20668,C(C(C(CCl)(Cl)Cl)(Br)Br)Cl,,
20669,C(C(C(CCl)(Cl)Cl)(Br)Br)Br,,
20670,C(C(C(CCl)(Cl)Cl)F)(F)(F)F,,
20671,C(C(C(CCl)(Cl)Cl)F)(F)F,,
20672,C(C(C(CCl)(Cl)Cl)F)(F)Cl,,
20673,C(C(C(CCl)(Cl)Cl)F)(F)Br,,
20674,C(C(C(CCl)(Cl)Cl)F)(Cl)Cl,,
20675,C(C(C(CCl)(Cl)Cl)F)(Cl)Br,,
20676,C(C(C(CCl)(Cl)Cl)F)(Br)Br,,
20677,C(C(C(CCl)(Cl)Cl)F)F,,
20678,C(C(C(CCl)(Cl)Cl)F)Cl,,
20679,C(C(C(CCl)(Cl)Cl)F)Br,,
20680,C(C(C(CCl)(Cl)Cl)Cl)(F)(F)F,,
20681,C(C(C(CCl)(Cl)Cl)Cl)(F)F,,
20682,C(C(C(CCl)(Cl)Cl)Cl)(F)Cl,,
20683,C(C(C(CCl)(Cl)Cl)Cl)(F)Br,,
20684,C(C(C(CCl)(Cl)Cl)Cl)(Cl)Cl,,
20685,C(C(C(CCl)(Cl)Cl)Cl)(Cl)Br,,
20686,C(C(C(CCl)(Cl)Cl)Cl)(Br)Br,,
20687,C(C(C(CCl)(Cl)Cl)Cl)F,,
20688,C(C(C(CCl)(Cl)Cl)Cl)Cl,,
20689,C(C(C(CCl)(Cl)Cl)Cl)Br,,
20690,C(C(C(CCl)(Cl)Cl)Br)(F)(F)F,,
20691,C(C(C(CCl)(Cl)Cl)Br)(F)F,,
20692,C(C(C(CCl)(Cl)Cl)Br)(F)Cl,,
20693,C(C(C(CCl)(Cl)Cl)Br)(F)Br,,
20694,C(C(C(CCl)(Cl)Cl)Br)(Cl)Cl,,
20695,C(C(C(CCl)(Cl)Cl)Br)(Cl)Br,,
20696,C(C(C(CCl)(Cl)Cl)Br)(Br)Br,,
20697,C(C(C(CCl)(Cl)Cl)Br)F,,
20698,C(C(C(CCl)(Cl)Cl)Br)Cl,,
20699,C(C(C(CCl)(Cl)Cl)Br)Br,,
20700,C(C(C(CCl)(Cl)Br)(F)(F)F)(F)(F)F,,
20701,C(C(C(CCl)(Cl)Br)(F)(F)F)(F)F,,
20702,C(C(C(CCl)(Cl)Br)(F)(F)F)(F)Cl,,
20703,C(C(C(CCl)(Cl)Br)(F)(F)F)(F)Br,,
20704,C(C(C(CCl)(Cl)Br)(F)(F)F)(Cl)Cl,,
20705,C(C(C(CCl)(Cl)Br)(F)(F)F)(Cl)Br,,
20706,C(C(C(CCl)(Cl)Br)(F)(F)F)(Br)Br,,
20707,C(C(C(CCl)(Cl)Br)(F)(F)F)F,,
20708,C(C(C(CCl)(Cl)Br)(F)(F)F)Cl,,
20709,C(C(C(CCl)(Cl)Br)(F)(F)F)Br,,
20710,C(C(C(CCl)(Cl)Br)(F)F)(F)(F)F,,
20711,C(C(C(CCl)(Cl)Br)(F)F)(F)F,,
20712,C(C(C(CCl)(Cl)Br)(F)F)(F)Cl,,
20713,C(C(C(CCl)(Cl)Br)(F)F)(F)Br,,
