,smiles,GWP,name
9249,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F,,
9250,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
9251,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F,,
9252,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)F)(F)F,,
9253,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl,,
9254,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)F,,
9255,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F)(F)F,,
9256,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,,
9257,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)F,,
9258,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F,,
9259,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,,
9260,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,,
9261,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F,,
9262,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,,
9263,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F,,
9264,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F,,
9265,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl,,
9266,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,,
9267,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,,
9268,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
9269,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F,,
9270,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F,,
9271,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl,,
9272,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F,,
9273,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(F)F,,
9274,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl,,
9275,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F,,
9276,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,,
9277,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,,
9278,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F,,
9279,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F,,
9280,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl,,
9281,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F,,
9282,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(F)F,,
9283,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl,,
9284,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F,,
9285,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F,,
9286,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl,,
9287,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,,
9288,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,,
9289,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,,
9290,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F,,
9291,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F,,
9292,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl,,
9293,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F,,
9294,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,,
9295,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
9296,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
9297,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,,
9298,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
9299,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F,,
9300,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,,
9301,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl,,
9302,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F,,
9303,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F,,
9304,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
9305,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,,
9306,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F,,
9307,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,,
9308,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F,,
9309,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F)(F)F,,
9310,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)Cl,,
9311,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)F,,
9312,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F,,
9313,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)Cl,,
9314,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)F,,
9315,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F,,
9316,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,,
9317,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F,,
9318,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(F)F,,
9319,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl,,
9320,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,,
9321,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(F)F,,
9322,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
9323,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
9324,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(F)F,,
9325,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
9326,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)F,,
9327,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F,,
9328,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl,,
9329,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F,,
9330,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F,,
9331,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
9332,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F,,
9333,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F,,
9334,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl,,
9335,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F,,
9336,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(F)F,,
9337,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl,,
9338,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F,,
9339,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F,,
9340,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,,
9341,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,,
9342,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F,,
9343,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,,
9344,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F,,
9345,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F,,
9346,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl,,
9347,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,,
9348,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,,
9349,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
9350,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F,,
9351,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F,,
9352,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl,,
9353,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F,,
9354,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(F)F,,
9355,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl,,
9356,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F,,
9357,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,,
9358,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,,
9359,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F,,
9360,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F,,
9361,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl,,
9362,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F,,
9363,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(F)F,,
9364,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)Cl,,
9365,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)F,,
9366,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(F)F,,
9367,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl,,
9368,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,,
9369,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F,,
9370,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,,
9371,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F,,
9372,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(F)F,,
9373,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl,,
9374,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F,,
9375,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,,
9376,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
9377,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
9378,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(F)F,,
9379,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
9380,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F,,
9381,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F,,
9382,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl,,
9383,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F,,
9384,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F,,
9385,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
9386,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,,
9387,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F,,
9388,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,,
9389,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F,,
9390,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(F)F,,
9391,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl,,
9392,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)F,,
9393,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F,,
9394,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,,
9395,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F,,
9396,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(F)F,,
9397,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,,
9398,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)F,,
9399,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F,,
9400,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl,,
9401,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F,,
9402,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F,,
9403,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
9404,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
9405,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F,,
9406,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
9407,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F,,
9408,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F,,
9409,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl,,
9410,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F,,
9411,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F,,
9412,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
9413,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F,,
9414,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F,,
9415,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl,,
9416,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F,,
9417,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F,,
9418,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,,
9419,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F,,
9420,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F,,
9421,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,,
9422,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,,
9423,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F,,
9424,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,,
9425,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F,,
9426,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F,,
9427,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl,,
9428,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,,
9429,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,,
